task_id,annotator_slot,student_id,row_key,prompt
285,1,,b0c8dafacd05ccdb,"„Ein Kunde übergibt einem Schneider Stoff zur Anfertigung eines Anzugs. Der Schneider gibt ihm jedoch einen bereits fertigen, gleichartigen Anzug aus seinem Bestand und verrechnet einen festen Werklohn. Wie ist die Leistung zu beurteilen?“"
285,2,,b0c8dafacd05ccdb,"„Ein Kunde übergibt einem Schneider Stoff zur Anfertigung eines Anzugs. Der Schneider gibt ihm jedoch einen bereits fertigen, gleichartigen Anzug aus seinem Bestand und verrechnet einen festen Werklohn. Wie ist die Leistung zu beurteilen?“"
285,3,,b0c8dafacd05ccdb,"„Ein Kunde übergibt einem Schneider Stoff zur Anfertigung eines Anzugs. Der Schneider gibt ihm jedoch einen bereits fertigen, gleichartigen Anzug aus seinem Bestand und verrechnet einen festen Werklohn. Wie ist die Leistung zu beurteilen?“"
286,1,,275de3819b912759,"Eine natürliche Person ist Mitglied des Aufsichtsrats einer Aktiengesellschaft und erhält für diese Tätigkeit Vergütungen samt Reisekostenersätzen. Sie argumentiert, die Kontrolltätigkeit werde eigenverantwortlich ausgeübt und sei daher eine selbständige unternehmerische Tätigkeit im Sinne des § 2 Abs. 1 UStG. Wie ist diese Tätigkeit nach dem Gesetz einzuordnen?"
286,2,,275de3819b912759,"Eine natürliche Person ist Mitglied des Aufsichtsrats einer Aktiengesellschaft und erhält für diese Tätigkeit Vergütungen samt Reisekostenersätzen. Sie argumentiert, die Kontrolltätigkeit werde eigenverantwortlich ausgeübt und sei daher eine selbständige unternehmerische Tätigkeit im Sinne des § 2 Abs. 1 UStG. Wie ist diese Tätigkeit nach dem Gesetz einzuordnen?"
286,3,,275de3819b912759,"Eine natürliche Person ist Mitglied des Aufsichtsrats einer Aktiengesellschaft und erhält für diese Tätigkeit Vergütungen samt Reisekostenersätzen. Sie argumentiert, die Kontrolltätigkeit werde eigenverantwortlich ausgeübt und sei daher eine selbständige unternehmerische Tätigkeit im Sinne des § 2 Abs. 1 UStG. Wie ist diese Tätigkeit nach dem Gesetz einzuordnen?"
287,1,,9db558a5e758a172,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?"""
287,2,,9db558a5e758a172,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?"""
287,3,,9db558a5e758a172,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?"""
288,1,,48245d326f9fbc70,"Ein ausländischer Gewerbetreibender hat in Österreich keine Betriebsstätte, aber einen ständigen Vertreter. Können dadurch in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte entstehen?"
288,2,,48245d326f9fbc70,"Ein ausländischer Gewerbetreibender hat in Österreich keine Betriebsstätte, aber einen ständigen Vertreter. Können dadurch in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte entstehen?"
288,3,,48245d326f9fbc70,"Ein ausländischer Gewerbetreibender hat in Österreich keine Betriebsstätte, aber einen ständigen Vertreter. Können dadurch in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte entstehen?"
289,1,,a4fdf97e3bcff2cf,Ein in Ungarn wohnender Arbeitnehmer übernachtet von Montag bis Donnerstag regelmäßig am österreichischen Arbeitsort und fährt nur am Wochenende heim. Kann dadurch ein gewöhnlicher Aufenthalt in Österreich entstehen?
289,2,,a4fdf97e3bcff2cf,Ein in Ungarn wohnender Arbeitnehmer übernachtet von Montag bis Donnerstag regelmäßig am österreichischen Arbeitsort und fährt nur am Wochenende heim. Kann dadurch ein gewöhnlicher Aufenthalt in Österreich entstehen?
289,3,,a4fdf97e3bcff2cf,Ein in Ungarn wohnender Arbeitnehmer übernachtet von Montag bis Donnerstag regelmäßig am österreichischen Arbeitsort und fährt nur am Wochenende heim. Kann dadurch ein gewöhnlicher Aufenthalt in Österreich entstehen?
290,1,,15f02d49ee5441f4,Sind außergewöhnliche Belastungen nach § 34 EStG 1988 und § 35 EStG 1988 bei beschränkter Steuerpflicht anwendbar?
290,2,,15f02d49ee5441f4,Sind außergewöhnliche Belastungen nach § 34 EStG 1988 und § 35 EStG 1988 bei beschränkter Steuerpflicht anwendbar?
290,3,,15f02d49ee5441f4,Sind außergewöhnliche Belastungen nach § 34 EStG 1988 und § 35 EStG 1988 bei beschränkter Steuerpflicht anwendbar?
291,1,,ebf8c0268cf23053,Ein Käufer hat bereits einen Anspruch auf Übereignung eines Grundstücks in Graz. Noch vor der Durchführung überträgt er diesen Anspruch vertraglich an seine Schwester. Ist schon diese Abtretung grunderwerbsteuerpflichtig?
291,2,,ebf8c0268cf23053,Ein Käufer hat bereits einen Anspruch auf Übereignung eines Grundstücks in Graz. Noch vor der Durchführung überträgt er diesen Anspruch vertraglich an seine Schwester. Ist schon diese Abtretung grunderwerbsteuerpflichtig?
291,3,,ebf8c0268cf23053,Ein Käufer hat bereits einen Anspruch auf Übereignung eines Grundstücks in Graz. Noch vor der Durchführung überträgt er diesen Anspruch vertraglich an seine Schwester. Ist schon diese Abtretung grunderwerbsteuerpflichtig?
292,1,,62235b7925e7ddb6,"„Ein Mobilfunkanbieter mit Sitz in der Schweiz stellt einer Privatperson Mobilfunkleistungen bereit. Die Person hat keinen gemeldeten Wohnsitz in Österreich, hält sich aber aufgrund eines langfristigen Projekts seit 8 Monaten durchgehend in einer Mietwohnung in Innsbruck auf. Der Kunde nutzt das Handy ausschließlich in Innsbruck. Wo ist der steuerliche Leistungsort für diese Gebühren nach österreichischem Recht, obwohl kein offizieller Wohnsitz vorliegt?“"
292,2,,62235b7925e7ddb6,"„Ein Mobilfunkanbieter mit Sitz in der Schweiz stellt einer Privatperson Mobilfunkleistungen bereit. Die Person hat keinen gemeldeten Wohnsitz in Österreich, hält sich aber aufgrund eines langfristigen Projekts seit 8 Monaten durchgehend in einer Mietwohnung in Innsbruck auf. Der Kunde nutzt das Handy ausschließlich in Innsbruck. Wo ist der steuerliche Leistungsort für diese Gebühren nach österreichischem Recht, obwohl kein offizieller Wohnsitz vorliegt?“"
292,3,,62235b7925e7ddb6,"„Ein Mobilfunkanbieter mit Sitz in der Schweiz stellt einer Privatperson Mobilfunkleistungen bereit. Die Person hat keinen gemeldeten Wohnsitz in Österreich, hält sich aber aufgrund eines langfristigen Projekts seit 8 Monaten durchgehend in einer Mietwohnung in Innsbruck auf. Der Kunde nutzt das Handy ausschließlich in Innsbruck. Wo ist der steuerliche Leistungsort für diese Gebühren nach österreichischem Recht, obwohl kein offizieller Wohnsitz vorliegt?“"
293,1,,002b42f4f8e0bad0,Was zählt zu den Einkünften aus nichtselbstständiger Arbeit (§ 25 EStG)?
293,2,,002b42f4f8e0bad0,Was zählt zu den Einkünften aus nichtselbstständiger Arbeit (§ 25 EStG)?
293,3,,002b42f4f8e0bad0,Was zählt zu den Einkünften aus nichtselbstständiger Arbeit (§ 25 EStG)?
294,1,,11f119b8ac256b35,Was regelt das KMU-Förderungsgesetz steuerlich?
294,2,,11f119b8ac256b35,Was regelt das KMU-Förderungsgesetz steuerlich?
294,3,,11f119b8ac256b35,Was regelt das KMU-Förderungsgesetz steuerlich?
295,1,,1dde2578c00e1e4b,Welche Steuern sind nach § 12 KStG nicht als Betriebsausgaben abzugsfähig?
295,2,,1dde2578c00e1e4b,Welche Steuern sind nach § 12 KStG nicht als Betriebsausgaben abzugsfähig?
295,3,,1dde2578c00e1e4b,Welche Steuern sind nach § 12 KStG nicht als Betriebsausgaben abzugsfähig?
296,1,,bf9faafd9537204f,"Ein chinesischer Händler verkauft über einen Online-Marktplatz Kopfhörer an eine Privatperson in Österreich. Die Ware wird aus dem Drittlandsgebiet nach Österreich versendet, der Einzelwert der Sendung beträgt 145 Euro. Der Marktplatz unterstützt den Verkauf technisch und organisatorisch. Wird der Marktplatz umsatzsteuerlich so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte?"
296,2,,bf9faafd9537204f,"Ein chinesischer Händler verkauft über einen Online-Marktplatz Kopfhörer an eine Privatperson in Österreich. Die Ware wird aus dem Drittlandsgebiet nach Österreich versendet, der Einzelwert der Sendung beträgt 145 Euro. Der Marktplatz unterstützt den Verkauf technisch und organisatorisch. Wird der Marktplatz umsatzsteuerlich so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte?"
296,3,,bf9faafd9537204f,"Ein chinesischer Händler verkauft über einen Online-Marktplatz Kopfhörer an eine Privatperson in Österreich. Die Ware wird aus dem Drittlandsgebiet nach Österreich versendet, der Einzelwert der Sendung beträgt 145 Euro. Der Marktplatz unterstützt den Verkauf technisch und organisatorisch. Wird der Marktplatz umsatzsteuerlich so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte?"
297,1,,2069513180604dbb,"Eine Ware wird aus einem Drittstaat nach Österreich eingeführt. Der Importeur möchte bei der Ermittlung der Bemessungsgrundlage die Einfuhrumsatzsteuer selbst als Bestandteil der Bemessungsgrundlage mitansetzen, weil sie anlässlich der Einfuhr anfällt und wirtschaftlich zu den Importkosten gehört. Ist das nach § 5 UStG zulässig?"
297,2,,2069513180604dbb,"Eine Ware wird aus einem Drittstaat nach Österreich eingeführt. Der Importeur möchte bei der Ermittlung der Bemessungsgrundlage die Einfuhrumsatzsteuer selbst als Bestandteil der Bemessungsgrundlage mitansetzen, weil sie anlässlich der Einfuhr anfällt und wirtschaftlich zu den Importkosten gehört. Ist das nach § 5 UStG zulässig?"
297,3,,2069513180604dbb,"Eine Ware wird aus einem Drittstaat nach Österreich eingeführt. Der Importeur möchte bei der Ermittlung der Bemessungsgrundlage die Einfuhrumsatzsteuer selbst als Bestandteil der Bemessungsgrundlage mitansetzen, weil sie anlässlich der Einfuhr anfällt und wirtschaftlich zu den Importkosten gehört. Ist das nach § 5 UStG zulässig?"
298,1,,521a294a96b1d77d,"Der Arbeitgeber S will seinen Mitarbeitern, um die Gesundheit zu fördern, eine Mitgliedschaft im lokalen Fitnessstudio bezahlen. Da Bewegung eines der angeführten Handlungsfelder der betrieblichen Gesundheitsförderung ist, liegt eine steuerfreie Maßnahme vor. Ist der Arbeitgeber S im Recht?"
298,2,,521a294a96b1d77d,"Der Arbeitgeber S will seinen Mitarbeitern, um die Gesundheit zu fördern, eine Mitgliedschaft im lokalen Fitnessstudio bezahlen. Da Bewegung eines der angeführten Handlungsfelder der betrieblichen Gesundheitsförderung ist, liegt eine steuerfreie Maßnahme vor. Ist der Arbeitgeber S im Recht?"
298,3,,521a294a96b1d77d,"Der Arbeitgeber S will seinen Mitarbeitern, um die Gesundheit zu fördern, eine Mitgliedschaft im lokalen Fitnessstudio bezahlen. Da Bewegung eines der angeführten Handlungsfelder der betrieblichen Gesundheitsförderung ist, liegt eine steuerfreie Maßnahme vor. Ist der Arbeitgeber S im Recht?"
299,1,,2619f8c47a7d7b1e,"Eine Kapitalgesellschaft stellt ihrem Gesellschafter eine sonstige Leistung zu einem Preis in Rechnung, der deutlich unter dem Marktpreis liegt. Der Gesellschafter ist nicht zum Vorsteuerabzug berechtigt. Die Gesellschaft meint, für die Umsatzsteuer sei trotzdem allein das tatsächlich vereinbarte Entgelt maßgeblich, weil genau dieser Betrag bezahlt werde. Welche Bemessungsgrundlage ordnet § 4 UStG in dieser Konstellation an?"
299,2,,2619f8c47a7d7b1e,"Eine Kapitalgesellschaft stellt ihrem Gesellschafter eine sonstige Leistung zu einem Preis in Rechnung, der deutlich unter dem Marktpreis liegt. Der Gesellschafter ist nicht zum Vorsteuerabzug berechtigt. Die Gesellschaft meint, für die Umsatzsteuer sei trotzdem allein das tatsächlich vereinbarte Entgelt maßgeblich, weil genau dieser Betrag bezahlt werde. Welche Bemessungsgrundlage ordnet § 4 UStG in dieser Konstellation an?"
299,3,,2619f8c47a7d7b1e,"Eine Kapitalgesellschaft stellt ihrem Gesellschafter eine sonstige Leistung zu einem Preis in Rechnung, der deutlich unter dem Marktpreis liegt. Der Gesellschafter ist nicht zum Vorsteuerabzug berechtigt. Die Gesellschaft meint, für die Umsatzsteuer sei trotzdem allein das tatsächlich vereinbarte Entgelt maßgeblich, weil genau dieser Betrag bezahlt werde. Welche Bemessungsgrundlage ordnet § 4 UStG in dieser Konstellation an?"
300,1,,6f7c260ae687ba22,"Ein Kommanditist einer Steuerberatungs-GmbH & Co KG ist verärgert über die Geschäftsführung und verkauft seinen gesamten Kommanditanteil mit erheblichem Gewinn an einen Dritten. Da er nur Kapitalgeber war, möchte er den Erlös als privates Veräußerungsgeschäft versteuern. Ist das rechtens?"
300,2,,6f7c260ae687ba22,"Ein Kommanditist einer Steuerberatungs-GmbH & Co KG ist verärgert über die Geschäftsführung und verkauft seinen gesamten Kommanditanteil mit erheblichem Gewinn an einen Dritten. Da er nur Kapitalgeber war, möchte er den Erlös als privates Veräußerungsgeschäft versteuern. Ist das rechtens?"
300,3,,6f7c260ae687ba22,"Ein Kommanditist einer Steuerberatungs-GmbH & Co KG ist verärgert über die Geschäftsführung und verkauft seinen gesamten Kommanditanteil mit erheblichem Gewinn an einen Dritten. Da er nur Kapitalgeber war, möchte er den Erlös als privates Veräußerungsgeschäft versteuern. Ist das rechtens?"
301,1,,f43369905bdb5553,"Herr und Frau Maier betreiben seit 2024 gemeinsam Krypto-Staking. Sie haben ein gemeinsames Wallet, in dem 100 ETH gehalten werden. Die ETH wurden jeweils zur Hälfte von beiden angeschafft (Herr Maier: 50 ETH zu EUR 2.000/Stück, Frau Maier: 50 ETH zu EUR 3.500/Stück). Im Jahr 2026 werden 8 ETH als Staking-Rewards gutgeschrieben (Marktwert bei Zufluss: EUR 3.200/ETH). Kurz darauf verkauft Herr Maier 30 ETH aus dem gemeinsamen Wallet zu EUR 3.300/ETH. Die Eheleute haben keine schriftliche Vereinbarung über die interne Zuordnung der Rewards oder über die Reihenfolge der Veräußerung. Wem sind die Staking-Rewards zuzurechnen, und wie bestimmen sich die Anschaffungskosten der veräußerten 30 ETH?"
301,2,,f43369905bdb5553,"Herr und Frau Maier betreiben seit 2024 gemeinsam Krypto-Staking. Sie haben ein gemeinsames Wallet, in dem 100 ETH gehalten werden. Die ETH wurden jeweils zur Hälfte von beiden angeschafft (Herr Maier: 50 ETH zu EUR 2.000/Stück, Frau Maier: 50 ETH zu EUR 3.500/Stück). Im Jahr 2026 werden 8 ETH als Staking-Rewards gutgeschrieben (Marktwert bei Zufluss: EUR 3.200/ETH). Kurz darauf verkauft Herr Maier 30 ETH aus dem gemeinsamen Wallet zu EUR 3.300/ETH. Die Eheleute haben keine schriftliche Vereinbarung über die interne Zuordnung der Rewards oder über die Reihenfolge der Veräußerung. Wem sind die Staking-Rewards zuzurechnen, und wie bestimmen sich die Anschaffungskosten der veräußerten 30 ETH?"
301,3,,f43369905bdb5553,"Herr und Frau Maier betreiben seit 2024 gemeinsam Krypto-Staking. Sie haben ein gemeinsames Wallet, in dem 100 ETH gehalten werden. Die ETH wurden jeweils zur Hälfte von beiden angeschafft (Herr Maier: 50 ETH zu EUR 2.000/Stück, Frau Maier: 50 ETH zu EUR 3.500/Stück). Im Jahr 2026 werden 8 ETH als Staking-Rewards gutgeschrieben (Marktwert bei Zufluss: EUR 3.200/ETH). Kurz darauf verkauft Herr Maier 30 ETH aus dem gemeinsamen Wallet zu EUR 3.300/ETH. Die Eheleute haben keine schriftliche Vereinbarung über die interne Zuordnung der Rewards oder über die Reihenfolge der Veräußerung. Wem sind die Staking-Rewards zuzurechnen, und wie bestimmen sich die Anschaffungskosten der veräußerten 30 ETH?"
302,1,,50eb0023849ccc4f,Eine privatrechtliche Stiftung erwirbt ein Grundstück unentgeltlich. Es fällt keine Stiftungseingangssteuer an. Gibt es in diesem Fall einen Zuschlag zur Grunderwerbsteuer?
302,2,,50eb0023849ccc4f,Eine privatrechtliche Stiftung erwirbt ein Grundstück unentgeltlich. Es fällt keine Stiftungseingangssteuer an. Gibt es in diesem Fall einen Zuschlag zur Grunderwerbsteuer?
302,3,,50eb0023849ccc4f,Eine privatrechtliche Stiftung erwirbt ein Grundstück unentgeltlich. Es fällt keine Stiftungseingangssteuer an. Gibt es in diesem Fall einen Zuschlag zur Grunderwerbsteuer?
303,1,,e4c0fd890f57f34d,Eine österreichische Gesellschaft führt einen zuvor aus Österreich ausgeführten Gegenstand nach einer Bearbeitung im Drittlandsgebiet wieder ein. Für die Bearbeitung wurde ein gesondertes Entgelt vereinbart. Die Gesellschaft möchte die Einfuhrumsatzsteuer auf Basis des vollen Wertes des wiedereingeführten Gegenstands bemessen. Welche Bemessungsgrundlage gibt § 5 UStG für diesen Fall vor?
303,2,,e4c0fd890f57f34d,Eine österreichische Gesellschaft führt einen zuvor aus Österreich ausgeführten Gegenstand nach einer Bearbeitung im Drittlandsgebiet wieder ein. Für die Bearbeitung wurde ein gesondertes Entgelt vereinbart. Die Gesellschaft möchte die Einfuhrumsatzsteuer auf Basis des vollen Wertes des wiedereingeführten Gegenstands bemessen. Welche Bemessungsgrundlage gibt § 5 UStG für diesen Fall vor?
303,3,,e4c0fd890f57f34d,Eine österreichische Gesellschaft führt einen zuvor aus Österreich ausgeführten Gegenstand nach einer Bearbeitung im Drittlandsgebiet wieder ein. Für die Bearbeitung wurde ein gesondertes Entgelt vereinbart. Die Gesellschaft möchte die Einfuhrumsatzsteuer auf Basis des vollen Wertes des wiedereingeführten Gegenstands bemessen. Welche Bemessungsgrundlage gibt § 5 UStG für diesen Fall vor?
304,1,,baaa912ea6d68378,"Eine Parfümeriekette verkauft während eines Fluges von Wien nach Madrid noch vor der Landung Parfum an Bord des Flugzeugs an einen Passagier. Der Flug verläuft ohne Zwischenaufenthalt außerhalb des Gemeinschaftsgebiets. Gilt der Ort der Lieferung als in Spanien gelegen, weil dort der Kunde das Flugzeug verlässt?"
304,2,,baaa912ea6d68378,"Eine Parfümeriekette verkauft während eines Fluges von Wien nach Madrid noch vor der Landung Parfum an Bord des Flugzeugs an einen Passagier. Der Flug verläuft ohne Zwischenaufenthalt außerhalb des Gemeinschaftsgebiets. Gilt der Ort der Lieferung als in Spanien gelegen, weil dort der Kunde das Flugzeug verlässt?"
304,3,,baaa912ea6d68378,"Eine Parfümeriekette verkauft während eines Fluges von Wien nach Madrid noch vor der Landung Parfum an Bord des Flugzeugs an einen Passagier. Der Flug verläuft ohne Zwischenaufenthalt außerhalb des Gemeinschaftsgebiets. Gilt der Ort der Lieferung als in Spanien gelegen, weil dort der Kunde das Flugzeug verlässt?"
305,1,,ca6c2d8297706793,"""Herr Weber möchte sein Grundstück verkaufen. Er beauftragt einen Grundstücksmakler, der ihn bei der Vermittlung unterstützt. Gilt die Maklerleistung als sonstige Leistung im Zusammenhang mit einem Grundstück, und wo wird sie ausgeführt?"""
305,2,,ca6c2d8297706793,"""Herr Weber möchte sein Grundstück verkaufen. Er beauftragt einen Grundstücksmakler, der ihn bei der Vermittlung unterstützt. Gilt die Maklerleistung als sonstige Leistung im Zusammenhang mit einem Grundstück, und wo wird sie ausgeführt?"""
305,3,,ca6c2d8297706793,"""Herr Weber möchte sein Grundstück verkaufen. Er beauftragt einen Grundstücksmakler, der ihn bei der Vermittlung unterstützt. Gilt die Maklerleistung als sonstige Leistung im Zusammenhang mit einem Grundstück, und wo wird sie ausgeführt?"""
306,1,,98ed2e421667ac78,"Ein Träger der Sozialversicherung verrechnet Leistungen an Versicherte, an mitversicherte Angehörige, an zum Ersatz von Fürsorgekosten Verpflichtete und an externe Unternehmen, die für eigene Projekte Gesundheitschecks einkaufen. Der Träger vertritt die Ansicht, seine öffentlich rechtliche Stellung erfasse alle diese Umsätze. Zu prüfen ist, welche Leistungsempfänger von der Befreiung gedeckt sind."
306,2,,98ed2e421667ac78,"Ein Träger der Sozialversicherung verrechnet Leistungen an Versicherte, an mitversicherte Angehörige, an zum Ersatz von Fürsorgekosten Verpflichtete und an externe Unternehmen, die für eigene Projekte Gesundheitschecks einkaufen. Der Träger vertritt die Ansicht, seine öffentlich rechtliche Stellung erfasse alle diese Umsätze. Zu prüfen ist, welche Leistungsempfänger von der Befreiung gedeckt sind."
306,3,,98ed2e421667ac78,"Ein Träger der Sozialversicherung verrechnet Leistungen an Versicherte, an mitversicherte Angehörige, an zum Ersatz von Fürsorgekosten Verpflichtete und an externe Unternehmen, die für eigene Projekte Gesundheitschecks einkaufen. Der Träger vertritt die Ansicht, seine öffentlich rechtliche Stellung erfasse alle diese Umsätze. Zu prüfen ist, welche Leistungsempfänger von der Befreiung gedeckt sind."
307,1,,102aa694da9120a5,Gibt es für die Steuerfreiheit inländischer Beteiligungserträge eine Mindestbeteiligungsquote oder Haltefrist?
307,2,,102aa694da9120a5,Gibt es für die Steuerfreiheit inländischer Beteiligungserträge eine Mindestbeteiligungsquote oder Haltefrist?
307,3,,102aa694da9120a5,Gibt es für die Steuerfreiheit inländischer Beteiligungserträge eine Mindestbeteiligungsquote oder Haltefrist?
308,1,,7faf10a124015d42,Wie funktioniert die degressive Abschreibung (AfA)?
308,2,,7faf10a124015d42,Wie funktioniert die degressive Abschreibung (AfA)?
308,3,,7faf10a124015d42,Wie funktioniert die degressive Abschreibung (AfA)?
309,1,,276d3e0b8b73f669,Ein geschickter Handwerker repariert in seiner Freizeit regelmäßig defekte Elektrogeräte ausschließlich für seine engen Verwandten und verlangt dafür lediglich einen Unkostenbeitrag für die Ersatzteile sowie ein kleines Trinkgeld. Er schaltet keine Werbung und lehnt Anfragen von fremden Nachbarn strikt ab. Liegt hier ein Gewerbebetrieb im Sinne des § 23 EStG vor?
309,2,,276d3e0b8b73f669,Ein geschickter Handwerker repariert in seiner Freizeit regelmäßig defekte Elektrogeräte ausschließlich für seine engen Verwandten und verlangt dafür lediglich einen Unkostenbeitrag für die Ersatzteile sowie ein kleines Trinkgeld. Er schaltet keine Werbung und lehnt Anfragen von fremden Nachbarn strikt ab. Liegt hier ein Gewerbebetrieb im Sinne des § 23 EStG vor?
309,3,,276d3e0b8b73f669,Ein geschickter Handwerker repariert in seiner Freizeit regelmäßig defekte Elektrogeräte ausschließlich für seine engen Verwandten und verlangt dafür lediglich einen Unkostenbeitrag für die Ersatzteile sowie ein kleines Trinkgeld. Er schaltet keine Werbung und lehnt Anfragen von fremden Nachbarn strikt ab. Liegt hier ein Gewerbebetrieb im Sinne des § 23 EStG vor?
310,1,,d1833f7b2ef5dda4,"Ein Käufer erwirbt ein Grundstück. Zusätzlich zahlt er an einen Dritten einen Geldbetrag dafür, dass dieser auf sein eigenes Interesse am Erwerb des Grundstückes verzichtet. Gehört diese Zahlung an den Dritten zur grunderwerbsteuerlichen Gegenleistung?"
310,2,,d1833f7b2ef5dda4,"Ein Käufer erwirbt ein Grundstück. Zusätzlich zahlt er an einen Dritten einen Geldbetrag dafür, dass dieser auf sein eigenes Interesse am Erwerb des Grundstückes verzichtet. Gehört diese Zahlung an den Dritten zur grunderwerbsteuerlichen Gegenleistung?"
310,3,,d1833f7b2ef5dda4,"Ein Käufer erwirbt ein Grundstück. Zusätzlich zahlt er an einen Dritten einen Geldbetrag dafür, dass dieser auf sein eigenes Interesse am Erwerb des Grundstückes verzichtet. Gehört diese Zahlung an den Dritten zur grunderwerbsteuerlichen Gegenleistung?"
311,1,,9a8b31dcdc247a6d,"Eine Körperschaft öffentlichen Rechts veranstaltet wissenschaftliche Fachvorträge, berufsbegleitende Abendkurse und zusätzlich eine populäre Abendgala mit Showcharakter. Die Einnahmen aus Vorträgen und Kursen dienen überwiegend der Kostendeckung; die Gala soll einen Überschuss für spätere Projekte erwirtschaften. Zu entscheiden ist, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist."
311,2,,9a8b31dcdc247a6d,"Eine Körperschaft öffentlichen Rechts veranstaltet wissenschaftliche Fachvorträge, berufsbegleitende Abendkurse und zusätzlich eine populäre Abendgala mit Showcharakter. Die Einnahmen aus Vorträgen und Kursen dienen überwiegend der Kostendeckung; die Gala soll einen Überschuss für spätere Projekte erwirtschaften. Zu entscheiden ist, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist."
311,3,,9a8b31dcdc247a6d,"Eine Körperschaft öffentlichen Rechts veranstaltet wissenschaftliche Fachvorträge, berufsbegleitende Abendkurse und zusätzlich eine populäre Abendgala mit Showcharakter. Die Einnahmen aus Vorträgen und Kursen dienen überwiegend der Kostendeckung; die Gala soll einen Überschuss für spätere Projekte erwirtschaften. Zu entscheiden ist, ob die gesamte Veranstaltungsreihe einheitlich oder getrennt nach ihrem Charakter zu behandeln ist."
312,1,,4f4d46e6f16f7588,"Ein Unternehmer verwendet für Zwecke des Unternehmens eine bezogene Leistung, die nach § 12 Abs. 2 UStG nicht als für das Unternehmen ausgeführt gilt. Die damit zusammenhängende Ausgabe ist zugleich ertragsteuerlich nicht abzugsfähig. Er will dennoch einen steuerbaren Eigenverbrauch nach § 1 Abs. 1 Z 2 lit. a UStG annehmen, weil beide Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten. Trägt das?"
312,2,,4f4d46e6f16f7588,"Ein Unternehmer verwendet für Zwecke des Unternehmens eine bezogene Leistung, die nach § 12 Abs. 2 UStG nicht als für das Unternehmen ausgeführt gilt. Die damit zusammenhängende Ausgabe ist zugleich ertragsteuerlich nicht abzugsfähig. Er will dennoch einen steuerbaren Eigenverbrauch nach § 1 Abs. 1 Z 2 lit. a UStG annehmen, weil beide Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten. Trägt das?"
312,3,,4f4d46e6f16f7588,"Ein Unternehmer verwendet für Zwecke des Unternehmens eine bezogene Leistung, die nach § 12 Abs. 2 UStG nicht als für das Unternehmen ausgeführt gilt. Die damit zusammenhängende Ausgabe ist zugleich ertragsteuerlich nicht abzugsfähig. Er will dennoch einen steuerbaren Eigenverbrauch nach § 1 Abs. 1 Z 2 lit. a UStG annehmen, weil beide Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten. Trägt das?"
313,1,,ed686e58d8540fa6,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?"
313,2,,ed686e58d8540fa6,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?"
313,3,,ed686e58d8540fa6,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?"
314,1,,66cbf10940b6cb2d,Mehrere landwirtschaftliche Flächen werden im Rahmen eines behördlichen Zusammenlegungsverfahrens neu zugeordnet. Ist der Grundstückserwerb in diesem Verfahren grunderwerbsteuerfrei?
314,2,,66cbf10940b6cb2d,Mehrere landwirtschaftliche Flächen werden im Rahmen eines behördlichen Zusammenlegungsverfahrens neu zugeordnet. Ist der Grundstückserwerb in diesem Verfahren grunderwerbsteuerfrei?
314,3,,66cbf10940b6cb2d,Mehrere landwirtschaftliche Flächen werden im Rahmen eines behördlichen Zusammenlegungsverfahrens neu zugeordnet. Ist der Grundstückserwerb in diesem Verfahren grunderwerbsteuerfrei?
