row_key,id,prompt,answer,submission_folder,model_file,reference_answer,sources,judge_mean,judge_disagreement,bucket
56a60a0536bf28fd,VAT-INTL-032,"""Ein Österreicher vermietet seinen PKW für zwei Wochen an einen Schweizer Touristen. Ist das eine Katalogleistung nach Umsatzsteuerrecht?""","**Fragestellung:**  
Ein Österreicher vermietet seinen PKW für zwei Wochen an einen Schweizer Touristen. Handelt es sich dabei um eine Katalogleistung nach österreichischem Umsatzsteuerrecht?

---

**Relevante Rechtsgrundlagen und Begriffe:**  

1. **Katalogleistungen im Umsatzsteuerrecht:**  
   Im österreichischen Umsatzsteuergesetz (UStG) sind bestimmte Leistungen in Katalogen aufgelistet, die besondere umsatzsteuerliche Behandlung erfahren. Dazu zählen z.B. Beförderungsleistungen, Vermietung von Beförderungsmitteln, Telekommunikationsdienstleistungen, elektronische Dienstleistungen etc.

2. **Vermietung von Beförderungsmitteln:**  
   Nach § 3 Abs 11 UStG (bzw. § 3a UStG) gilt die Vermietung von Beförderungsmitteln (z.B. PKW, Flugzeuge, Schiffe) als eine sonstige Leistung, die an dem Ort ausgeführt wird, wo der Empfänger seinen Sitz hat, wenn der Empfänger Unternehmer ist. Für Nichtunternehmer gilt der Ort der tatsächlichen Nutzung.

3. **Katalogleistung:**  
   Die Vermietung",Parfenova_Sofia,model1_results.csv,,,3.5,1.0,borderline
d4bd3c26aed9f02b,TAX-INTL-048,Ist bei der Anrechnungsmethode die ausländische Steuer von der österreichischen Steuer abzuziehen statt die Auslandseinkünfte vollständig auszunehmen?,"Die Antwort: Die ausländische Steuer wird nicht vollständig auszunehmen, sondern abhängt von der Anrechnungsmethode und kann mit zusätzlichen Voraussetzungen in einem Schritt abzuleiten.",Submission_Vincent Straussberger,rag_qwen3_0_6b.csv,"Ja. Nach EStR 2000 Rz 34 ist das die Systematik der Anrechnungsmethode: Österreich besteuert das Einkommen, rechnet aber die im Quellenstaat erhobene Steuer auf die eigene Steuer an.",EStR 2000 Rz 34,2.3333333333333335,1.0,borderline
7a66ecfca77c990b,EStG-23-057,"Ein brillanter Mathematik-Student erfindet einen neuartigen Zauberwürfel. Er meldet kein Patent an, sondern produziert den Würfel mithilfe eines 3D-Druckers selbst in seiner WG in großen Stückzahlen und verkauft ihn online. Er meint, als Erfinder beziehe er Einkünfte aus selbstständiger Arbeit. Ist das richtig?",Nein. Der Student ist Unternehmer und muss sich als solcher anmelden und USt-IdNr. beantragen.,Taras_Edward_Paola_new,ft_submission.csv,"Nein. Zwar können Erfindertätigkeiten an sich freiberuflich sein, wer seine Erfindung jedoch selbst physisch herstellt und eigenständig vertreibt (produzierendes Gewerbe), erzielt Einkünfte aus Gewerbebetrieb gemäß § 23 Z 1 EStG. Der gewerbliche Charakter der Herstellung und des Handels überlagert hier die erfinderische Tätigkeit.",§ 23 EStG 1988,3.6666666666666665,2.0,borderline
3d7a8e74b58e4a6b,EStG-23-058,"Ein ausgezeichneter Nachhilfelehrer baut sein Einzelunternehmen stark aus. Er unterrichtet selbst gar nicht mehr, sondern beschäftigt mittlerweile 20 angestellte Lehrer, für die er lediglich die Terminplanung und Abrechnung übernimmt. Er meint, Unterrichten sei ein freier Beruf. Liegt Gewerbebetrieb vor?","Der Nachhilfelehrer unterrichtet nicht mehr und beschäftigt sich mit der Planung und der Abrechnung der Unterrichtsverträge. Dies entspricht dem Definitionen des Gewerbes ""Unterrichtsberufe"".",Team_Aichmayr_Schoeller_Boesso_Rabotnev,sft_results_qwen.csv,"Ja, es liegt nun ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Eine unterrichtende Tätigkeit ist nur dann selbstständige Arbeit (freier Beruf), wenn der Steuerpflichtige selbst unterrichtet oder aufgrund seiner Fachkenntnisse leitend und eigenverantwortlich tätig wird. Beschränkt sich seine Tätigkeit auf die reine kaufmännische Organisation fremder Arbeitskräfte, kippt die Einkunftsart in einen Gewerbebetrieb.",§ 23 EStG 1988,3.6666666666666665,1.0,borderline
acf76e8ec3c4fb7f,VAT-DOM-030,Eine österreichische Gesellschaft führt einen zuvor aus Österreich ausgeführten Gegenstand nach einer Bearbeitung im Drittlandsgebiet wieder ein. Für die Bearbeitung wurde ein gesondertes Entgelt vereinbart. Die Gesellschaft möchte die Einfuhrumsatzsteuer auf Basis des vollen Wertes des wiedereingeführten Gegenstands bemessen. Welche Bemessungsgrundlage gibt § 5 UStG für diesen Fall vor?,"durch die Veredlung eingetretenen Wertsteigerung bemessen. Ist der eingeführte Gegenstand vor der Einfuhr geliefert worden und ist diese Lieferung jedoch der Umsatzsteuer unterlegen, so gilt Abs. 2. Die Voraussetzungen zur Anwendung dieser Bestimmungen sind im Übrigen auch dann erfüllt, wenn der Einfluss der Veridierung auf das Umsatzsteuer",Constantin Dieringer,submission.csv,"Maßgeblich ist nicht der volle Gesamtwert des wiedereingeführten Gegenstands, sondern grundsätzlich das für die Veredlung zu zahlende Entgelt. Nur wenn ein solches Entgelt nicht gezahlt wird, ist auf die durch die Veredlung eingetretene Wertsteigerung abzustellen.",§ 5 Abs. 2 UStG 1994,2.3333333333333335,1.0,borderline
3046be0c0c3b5ccb,TAX-INTL-057,"Ein ausländisches Beratungsunternehmen erbringt kaufmännische Beratung in Österreich, ohne dort Betriebsstätte oder ständigen Vertreter zu haben. Sind diese Einkünfte dennoch in Österreich steuerpflichtig?","Ja, kraft des Doppelbesteuerungsabkommens mit dem jeweiligen Land sind diese Einkünfte in Österreich steuerpflichtig. Sie sind jedoch im Ausland zu veranlagern und nur der Anteil der in Österreich versteuerbaren Einkünfte ist in Österreich zu berücksichtigen. Beispiel: Beratungsunternehmen A aus Deutschland hat einen Kunden in Österreich.",Roland_Horvath,finetune.csv,Ja. Nach § 98 Abs. 1 Z 3 EStG 1988 sind Einkünfte aus kaufmännischer oder technischer Beratung im Inland auch ohne inländische Betriebsstätte und ohne ständigen Vertreter steuerpflichtig.,§ 98 Abs. 1 Z 3 EStG 1988,2.3333333333333335,2.0,borderline
dca666d06fcdade0,ESTG27-038,"Frau Eich ist Kommanditistin einer GmbH & Co KG und hält ihren Anteil im Privatvermögen. Die KG hält ihrerseits eine 100%-Beteiligung an einer GmbH im Betriebsvermögen. Die GmbH schüttet an die KG aus, und die KG leitet die Ausschüttung an Frau Eich weiter. Frau Eich ist der Ansicht, dass die Ausschüttung für sie Einkünfte aus Kapitalvermögen nach § 27 EStG 1988 seien. Ist diese Ansicht korrekt?","Ja, Ihre Ansicht ist korrekt. Die Ausschüttung von Gewinne einer GmbH an eine andere GmbH oder eine Kommanditistikgesellschaft (Kg) kann als Einkommen des Kapitals betrachtet werden, da es sich um Gewinnströme handelt, die vom Eigentum eines Unternehmens erzeugt werden. Dies gilt auch wenn die KG nur einen Anteil an der GmbH hat und nicht die gesamte GmbH betreibt. Die Absatz 1 Satz 3 des § 27 EStG",Nina_Miljevic,results_finetuned_qwen.csv,"Nein, die Ansicht ist nicht korrekt. Obwohl die GmbH-Ausschüttung an die KG ihrem Wesen nach Kapitalertrag ist, greift die Subsidiaritätsklausel des § 27 Abs. 1 EStG 1988. Die GmbH-Beteiligung wird von der KG im Betriebsvermögen gehalten; die KG erzielt daraus Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 3 Z 3 EStG 1988. Die Ausschüttung der GmbH an die KG ist damit betriebliche Einnahme der KG. Als Kommanditistin erzielt Frau Eich aus ihrer Beteiligung an der KG Einkünfte aus Gewerbebetrieb (Mitunternehmereinkünfte) – auch wenn sie den KG-Anteil im Privatvermögen hält. Die Ausschüttung stellt daher für Frau Eich keine Einkünfte aus Kapitalvermögen nach § 27 EStG 1988 dar.",§ 27 Abs. 1 EStG 1988; § 2 Abs. 3 EStG 1988,3.6666666666666665,2.0,borderline
9c47e2159a8e55ba,EStG-23-022,Ein OG-Gesellschafter vermietet sein Gebäude an die OG und gibt die Mieteinnahmen als Vermietungseinkünfte an. Ist das korrekt?,"bist ein hilfreicher Assistent fuer Fragen zum oesterreichischen Steuerrecht. Beantworte die Frage auf Deutsch, praezise und sachlich. Wenn die Sachlage unklar ist, weise kurz auf Unsicherheit hin, statt zu raten. Benutzerfrage: Ein OG-Gesellschafter vermietet sein Gebäude an die OG und gibt die Mieteinnahmen als Vermietungseinkünfte an. Ist das korrekt? Antwort: Grundsaetzlich gilt: bei Paragraphen 3 bis 7 EStG zu pruefen ist ob Einkuenfte aus der Nutzung oder Ueberlassung von unbeweglichem Vermoegen erzielt werden. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.",Constantin Dieringer,submission_checkpoint.csv,"Nein. § 23 Z 2 ordnet Vergütungen für die Überlassung von Wirtschaftsgütern an die Mitunternehmerschaft zwingend den Einkünften aus Gewerbebetrieb zu, unabhängig davon wie die Zahlung wirtschaftlich aussieht.",§ 23 EStG 1988,2.0,2.0,borderline
aae6e795afb19f2b,CORP-TAX-025,Wie werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung behandelt?,"In Österreich werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung **nicht** direkt als Einkünfte berücksichtigt.  Es wird davon ausgegangen, dass diese Gelder **insofern als Eigenkapital** betrachtet werden, wie es auch in § 8 KStG geregelt ist. 

Hier einige wichtige Punkte:

* **§ 8 KStG:**  Betrifft die Behandlung von Einlagen und Beiträgen von Gesellschaftern. Es wird explizit darauf hingewiesen, dass diese **als Eigenkapital** behandelt werden.
* **§ 10 KStG:** Bezieht sich auf die Abzugfähigkeit von Zuwendungen, insbesondere wenn es sich um Belegschaftsbeteiligungsstiftungen handelt.


Letztlich müssen alle Einlagen und Beiträge **in Bezug auf die jeweilige Beteiligung** analysiert werden.",Berkay_Kaya,model3_rag_results.csv,"Sie bleiben außer Ansatz, soweit sie von Personen in ihrer Eigenschaft als Gesellschafter oder Mitglieder geleistet werden (§ 8 Abs. 1 KStG).",§ 8 Abs. 1 KStG 1988,4.0,2.0,borderline
2134c3965a58ab05,VAT-INTL-025,„Ein österreichisches Unternehmen vermietet Spezialwerkzeug an eine Privatperson in Brasilien. Wo gilt diese Leistung als ausgeführt?“,"Die Ausführung liegt im Land, wo das Werkstattunternehmen sich befindet (Ö). Die
Leistungen sind aber nicht ausgestellt sondern nur vermittelt worden,
denn sie liegen bei der privaten Person abgelegt. Daher ist es keine ÖZG-Übertragung möglich",Max_Brunner,FT_output.csv,,,2.0,0.0,borderline
b3cbcc2e8e664fee,TAX-INTL-034,Ein in Deutschland ansässiger beschränkt steuerpflichtiger Arbeitnehmer erzielt Bezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 und teilt dem Arbeitgeber unmittelbar zusammenhängende Werbungskosten vor Auszahlung mit. Kann der Arbeitgeber diese Werbungskosten bereits beim Lohnsteuerabzug abziehen?,"Ja, der Arbeitgeber kann die Werbungskosten beim Lohnsteuerabzug abziehen, wenn sie insgesamt mehr als 132 Euro pro Jahr sind.",iman-schaipowa,rag_results.csv,"Ja, nach § 70 Abs. 2 Z 2 EStG 1988. Bei solchen Bezügen können unmittelbar zusammenhängende Werbungskosten abgezogen werden, wenn sie ein in einem EU- oder EWR-Staat ansässiger beschränkt steuerpflichtiger Arbeitnehmer dem Arbeitgeber vor Zufließen der Bezüge schriftlich mitteilt. Die Lohnsteuer beträgt dann 20% der zugeflossenen Einkünfte bis 20.000 Euro und 25% für den übersteigenden Teil.",§ 70 Abs. 2 Z 2 EStG 1988,2.0,2.0,borderline
88bc84e16845d774,VAT-INTL-048,"""Frau Meier betreibt eine Malerfirma in Wien. Sie streicht das Wohnzimmer von Herrn Bauer (Privatperson) in Graz. Wo gilt die Leistung steuerlich als ausgeführt: in Wien oder in Graz?""","In diesem Fall handelt es sich um eine Leistung, die an eine Privatperson erbracht wird, also an einen Nichtunternehmer im Sinne des Steuerrechts. Die Leistung besteht in der Malarbeiten im Wohnzimmer von Herrn Bauer in Graz.

Nach dem gegebenen Kontext gilt die Leistung steuerlich als ausgeführt, an dem Ort, an dem sie tats",Submission_h12317812,Rag_Output.csv,,,4.0,0.0,borderline
f416913e09ef3094,VAT-DOM-077,"Ein Händler vertreibt Damenbinden, Tampons, Menstruationstassen, Kondome, hormonfreie Diaphragmen sowie ein intimbezogenes Lifestyleprodukt ohne Verhütungsfunktion. Der Händler ordnet alle Produkte dem Bereich der Intimgesundheit zu und begehrt für sämtliche Lieferungen dieselbe umsatzsteuerliche Behandlung. Zu bestimmen ist, welche Produktgruppen von der speziellen Befreiung tatsächlich erfasst sind.","Die Produkte, die vom Händler verkauft, gehören zur Produktgruppe ""Intimgesundheit"". Dies liegt daran, dass sie alle in diesem Bereich stehen: Damenbinden, Tampons, Menstruationstassen, Kondome und hormonfreie Diaphragmen. Die Befreiung von Intimgesundheit ist eine spezifische Gruppe, die sich auf Produkte bezieht, die die Gesundheit oder die Sexualität des Menschen verbessern oder beeinflussen.",Submission_Lucas_Harrich,inference_qwen_1_5b.csv,"Steuerfrei sind nur die Lieferungen von Waren der monatlichen Damenhygiene sowie von chemischen, hormonellen und mechanischen Verhütungsmitteln. Das bloße Lifestyle oder Intimprodukt ohne entsprechende Funktion fällt nicht darunter.",§ 6 Abs. 1 Z 5b UStG 1994,2.0,2.0,borderline
fc4cd619ff62429a,EMP-012,"Ein Sicherheitsunternehmen stellt seinen Mitarbeitern Uniformen mit Firmenlogo zur Verfügung, die während des Dienstes getragen werden müssen. Stellt der Wert dieser Kleidung ein steuerpflichtiges Einkommen für die Mitarbeiter dar?","Laut der gegebenen Informationen, die Uniformen mit Firmenlogo, die dem Sicherheitsunternehmen gestellt werden und während des Dienstes getragen werden müssen, fallen unter die Regelung von § 124b Z 373 ÖStR, wonach der Wert unentgeltlicher Arbeitskleidung, die zum Erhalt der Arbeitsfähigkeit notwendig ist, nicht zu den",Team_Aichmayr_Schoeller_Boesso_Rabotnev,results_with_rag_final.csv,Nein. Die unentgeltliche oder verbilligte Überlassung von typischer Berufskleidung durch den Arbeitgeber gehört nicht zu den Einkünften aus nichtselbständiger Arbeit.,§ 26 Z 2 EStG,4.0,2.0,borderline
1307155f517d9a1f,TAX-INTL-021,"Ein deutscher Staatsangehöriger lebt in Deutschland, hat keinen Wohnsitz in Österreich, erzielt aber 95% seiner Jahreseinkünfte aus Österreich. Kann er auf Antrag wie ein unbeschränkt Steuerpflichtiger behandelt werden?","Nein, nach § 1 Abs. 1 Z 5 EStG (Einkommensteuergesetz) ist der deutsche Staatsangehörige unbeschränkt steuerpflichtig, wenn er weder seinen Wohnsitz noch seinen gewöhnlichen Aufenthalt in Österreich hat, jedoch seine Einkünfte aus Quellen in Österreich bezieht und nicht nachweisen kann, dass sein Aufenthalt in dem anderen Staat (Deutschland) nicht die Hauptzwecksetzung seiner Lebensgepflogenheiten darstellt (§ 1 Abs. 2 Z 8 EStG). Da der deutsche Staatsangehörige weder in Deutschland einen ""Wohnsitz"" noch einen ""gewöhnlichen Aufenthalt"" iS des § 1 Abs. 1 Z 5 EStG hat, gilt er jedoch gemäß § 41 Abs. 1 Z 2 EStG als inländischer Steuerpflichtiger, wenn er aufgrund seiner Einkünfte aus Österreich in Österreich seinen Hauptwohnsitz, Wohnsitz oder gewöhnlichen Aufenthalt hat oder sein Aufenthalt in dem anderen Staat nicht die Hauptzwecksetzung seiner Lebensgepflogenheiten darstellt. Aufgrund seiner hohen österreichischen Einkünfte hat er dies nachzuweisen.",Team6_Haertl,model_1_inference_groq.csv,"Ja. Staatsangehörige eines EU- oder EWR-Staates können nach § 1 Abs. 4 EStG 1988 auf Antrag als unbeschränkt steuerpflichtig behandelt werden, wenn sie in Österreich keine Wohnung und keinen gewöhnlichen Aufenthalt haben, aber inländische Einkünfte im Sinne des § 98 EStG 1988 beziehen und mindestens 90% ihrer Einkünfte der österreichischen Einkommensteuer unterliegen.",§ 1 Abs. 4 EStG 1988,2.0,2.0,borderline
b0c8dafacd05ccdb,VAT-INTL-016,"„Ein Kunde übergibt einem Schneider Stoff zur Anfertigung eines Anzugs. Der Schneider gibt ihm jedoch einen bereits fertigen, gleichartigen Anzug aus seinem Bestand und verrechnet einen festen Werklohn. Wie ist die Leistung zu beurteilen?“",Die Leistung wird in der Regel als „Fertigprodukt- oder Handwerkserwerb” beurteilt.,Submission_Vincent Straussberger,inference_qwen3_0_6b.csv,,,2.0,2.0,borderline
275de3819b912759,VAT-DOM-035,"Eine natürliche Person ist Mitglied des Aufsichtsrats einer Aktiengesellschaft und erhält für diese Tätigkeit Vergütungen samt Reisekostenersätzen. Sie argumentiert, die Kontrolltätigkeit werde eigenverantwortlich ausgeübt und sei daher eine selbständige unternehmerische Tätigkeit im Sinne des § 2 Abs. 1 UStG. Wie ist diese Tätigkeit nach dem Gesetz einzuordnen?",Die Tätigkeit der Mitglied des Aufsichtsrats als Vertretung der Gesellschaft im Aufsichtsrat und deren Erhaltung von Vergütungen sowie Reisekostenersatz sind nicht in der Regel selbständig unternehmerischer Tätigkeiten im Sinne des § 2 Abs. 1 UStG. Der Aufsichtsrat ist jedoch in der Regel mit der Unternehmensführung verbunden und kann daher auch bei den Aufgaben des Aufsichtsrats einen Teil seiner Zeit zur Verfügung stellen. Daher könnte es sich um eine Verwendung,Nina_Miljevic,results_finetuned_qwen.csv,Diese Tätigkeit gilt nach § 2 Abs. 5 Z 1 UStG nicht als gewerbliche oder berufliche Tätigkeit. Die von Funktionären im Sinne des § 29 Z 4 EStG in Wahrnehmung ihrer Funktionen ausgeübte Tätigkeit ist ausdrücklich vom Unternehmerbegriff ausgenommen.,§ 2 Abs. 1 UStG 1994; § 2 Abs. 5 Z 1 UStG 1994,2.0,2.0,borderline
9db558a5e758a172,VAT-INTL-033,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?""","Der Leistungsort ist Österreich, da das Lied von dem Wiener Musiker erstellt wurde. Die Übertragung der Rechte erfolgt aus diesem Grund nicht im Ausland stattfinden. Die Antwort ist klar und direkt zu den Fragen beantwortet. Es wird die Quelle des Liedes genannt (Wiener Musiker) und die Regelung der Rechtsübertragung erläutert (Auslandsverwendung verboten). Die Aussage ist ohne weitere Details oder Erläuterungen vollständig und unkommentiert.",Nina_Miljevic,results_finetuned_qwen.csv,,,2.0,2.0,borderline
48245d326f9fbc70,TAX-INTL-055,"Ein ausländischer Gewerbetreibender hat in Österreich keine Betriebsstätte, aber einen ständigen Vertreter. Können dadurch in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte entstehen?","Ja, das ist möglich, wenn der Vertreter zur Verbindung mit dem Unternehmen bestimmt ist (§ 3 Abs. 2 EStG).",iman-schaipowa,fine_tuned_results.csv,Ja. Auch ein im Inland bestellter ständiger Vertreter begründet nach § 98 Abs. 1 Z 3 EStG 1988 bei gewerblichen Einkünften eine inländische Anknüpfung für die beschränkte Steuerpflicht.,§ 98 Abs. 1 Z 3 EStG 1988,4.0,2.0,borderline
a4fdf97e3bcff2cf,TAX-INTL-010,Ein in Ungarn wohnender Arbeitnehmer übernachtet von Montag bis Donnerstag regelmäßig am österreichischen Arbeitsort und fährt nur am Wochenende heim. Kann dadurch ein gewöhnlicher Aufenthalt in Österreich entstehen?,"Ja, wenn der Arbeitnehmer regelmäßig in Österreich arbeitet und dort übernachtet, kann es zu einem gewöhnlichen Aufenthalt in Österreich kommen, unabhängig von der Tatsache, dass er in Ungarn wohnt.

Für die Bestimmung des gewöhnlichen Aufenthalts ist die Dauer der Tätigkeit in Österreich, nicht die Wohnsitzlage des Arbeitnehmers, maßgeblich.

In diesem Fall kann die Rechtsnorm des Abgaberechts (z.B. § 2 Abs 11 EStG) oder des Steuerabkommens zwischen Österreich und Ungarn (if applicable) Anwendung finden.",Team11_Joel_Puthenparambil,model1_inference.csv,"Ja. Wer an den Arbeitstagen am Arbeitsort übernachtet, begründet nach EStR 2000 Rz 24 dadurch einen inländischen Aufenthalt. Dauert dieser länger als sechs Monate an, tritt unbeschränkte Steuerpflicht kraft gewöhnlichen Aufenthalts nach EStR 2000 Rz 23 ein.",EStR 2000 Rz 23;EStR 2000 Rz 24,4.0,0.0,borderline
15f02d49ee5441f4,TAX-INTL-029,Sind außergewöhnliche Belastungen nach § 34 EStG 1988 und § 35 EStG 1988 bei beschränkter Steuerpflicht anwendbar?,"Ja, bei beschränkt steuerpflichtigen Körperschaften ist die Anwendung von Außergewöhnlichen Belastungen nach § 34 und § 35 EStG 1988 möglich, allerdings nur dann, wenn diese Belastungen direkt mit den steuerpflichtigen Erträgen und Einnahmen in einem unmittelbaren wirtschaftlichen Zusammenhang stehen (nach §",Max_Brunner,RAG_output_submission.csv,Nein. § 102 Abs. 2 Z 3 EStG 1988 schließt unter anderem die Anwendung der §§ 34 und 35 bei beschränkt Steuerpflichtigen aus.,§ 102 Abs. 2 Z 3 EStG 1988,2.0,2.0,borderline
ebf8c0268cf23053,GRESt-AT-070,Ein Käufer hat bereits einen Anspruch auf Übereignung eines Grundstücks in Graz. Noch vor der Durchführung überträgt er diesen Anspruch vertraglich an seine Schwester. Ist schon diese Abtretung grunderwerbsteuerpflichtig?,"Ja, die Abtretung des Anspruchs auf Übereignung ist nach § 3 Z 1 GStG grunderwerbsteuerpflichtig, da es sich um einen Rechtsvortrag zum Grundstück handelt. Diese Abtrettung gilt ab 01.01.2020 auch dann als Erwerbsvorgang, wenn der Abtretungserwerber (die Schwester) den Anspruch nicht realisiert hat.",Team6_Haertl,model_1_inference_groq.csv,"Ja. Ein Rechtsgeschäft, das den Anspruch auf Abtretung eines Übereignungsanspruches begründet, unterliegt nach § 1 Abs. 1 Z 3 GrEStG 1987 selbst der Grunderwerbsteuer. Es kommt daher nicht erst auf die spätere Eigentumsübertragung an.",§ 1 Abs. 1 Z 3 GrEStG 1987,4.0,2.0,borderline
62235b7925e7ddb6,VAT-INTL-022,"„Ein Mobilfunkanbieter mit Sitz in der Schweiz stellt einer Privatperson Mobilfunkleistungen bereit. Die Person hat keinen gemeldeten Wohnsitz in Österreich, hält sich aber aufgrund eines langfristigen Projekts seit 8 Monaten durchgehend in einer Mietwohnung in Innsbruck auf. Der Kunde nutzt das Handy ausschließlich in Innsbruck. Wo ist der steuerliche Leistungsort für diese Gebühren nach österreichischem Recht, obwohl kein offizieller Wohnsitz vorliegt?“","Die steuerliche Leistungsort ist im Sinne von Art. 1 Abs. 2 lit. a des Bundesgesetzes über die Ausgleichskassen (ASG; SR 643.1) dem Ort, wo die Steuern erbracht werden, notwendigerweise auch der Ort, wo die Steuerpflichtige wohnt. Dieser Ort kann sich indessen nicht nur auf Grund des Wohnsitzes, sondern auch auf Grund",Constantin Dieringer,model_3_results.csv,,,2.0,2.0,borderline
002b42f4f8e0bad0,SELF-044,Was zählt zu den Einkünften aus nichtselbstständiger Arbeit (§ 25 EStG)?,"Basierend auf den bereitgestellten Gesetzestexten kann ich sagen, dass Einkünfte aus nichtselbstständiger Arbeit (§ 25 EStG) in diesem Kontext keine speziellen Einkünfte sind, sondern Teil der allgemeinen Kategorie ""Einkünfte aus nichtselbständiger Arbeit"" (Ziffer 4 in Absatz 3 von § 2 EStG). Die relevanten Paragraphen sind: [EStG 1988 § 2] (3) Absatz 3, Der Einkommensteuer unterliegen nur: 4. Ziffer 4 Einkünfte aus nichtselbständiger Arbeit (",Team6,windisch_rag_output.csv,"Bezüge aus einem bestehenden oder früheren Dienstverhältnis (Löhne, Gehälter, Pensionen).",EStG § 25,2.0,2.0,borderline
11f119b8ac256b35,SELF-075,Was regelt das KMU-Förderungsgesetz steuerlich?,"Das KMU-Förderungsgesetz regelt steuerlich die Befreiung von der Umsatzsteuer für Gegenstände, die an Körperschaften geliefert wurden, die diese im Rahmen ihrer Tätigkeit auf humanitärem, karitativem oder erzieherischem Gebiet nach Orten außerhalb der Gemeinschaft ausgeführt haben, unter der Voraussetzung, dass die Betriebseröffnung dem zuständigen Finanzamt im Inland angezeigt wurde.",Nina_Miljevic,results_rag_groq.csv,Erleichterungen beim Zugang zu Förderungen und steuerliche Verlustrückträge.,EStG § 124b Z 355,2.0,2.0,borderline
1dde2578c00e1e4b,CORP-TAX-039,Welche Steuern sind nach § 12 KStG nicht als Betriebsausgaben abzugsfähig?,"Nach § 12 KStG sind bestimmte Steuern nicht als Betriebsausgaben abzugsfähig. Hierzu gehören insbesondere die Körperschaftsteuer selbst (§ 12 Abs. 1 Z 1 KStG) sowie die Gewerbesteuer und die Grundsteuer, soweit sie nicht als Aufwand für bestimmte Vermögensgegenstände abzugsfähig sind (§ 12 Abs. 1 Z 2 und 3 KStG).

Darüber hinaus sind auch die Umsatzsteuer auf die Anschaffung oder den Erwerb von Vermögensgegenständen, die nicht zum Vorsteuerabzug berechtigen, sowie die Umsatzsteuer auf die Ausfuhr von Gegenständen nicht abzugsfähig (§ 12 Abs. 1 Z 4 KStG). Ebenso sind die Lohnsteuer und die Abzugssteuern nicht als Betriebsausgaben abzugsfähig (§ 12 Abs. 1 Z 5 und 6 KStG).

Diese Regelungen dienen dazu, eine doppelte Berücksichtigung von Steuern im Rahmen der Körperschaftsteuer zu vermeiden und die steuerliche Belastung der Unternehmen zu berechnen.",Berkay_Kaya,model1_api_results.csv,"Steuern vom Einkommen, sonstige Personensteuern, die bei unentgeltlicher Grundstücksübertragung anfallende Grunderwerbsteuer, Eintragungsgebühren und Nebenkosten sowie die USt auf nichtabzugsfähige Aufwendungen (§ 12 Abs. 1 Z 6 KStG).",§ 12 Abs. 1 Z 6 KStG 1988,4.0,2.0,borderline
bf9faafd9537204f,VAT-DOM-001,"Ein chinesischer Händler verkauft über einen Online-Marktplatz Kopfhörer an eine Privatperson in Österreich. Die Ware wird aus dem Drittlandsgebiet nach Österreich versendet, der Einzelwert der Sendung beträgt 145 Euro. Der Marktplatz unterstützt den Verkauf technisch und organisatorisch. Wird der Marktplatz umsatzsteuerlich so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte?","Nach Artikel 3 Absatz 8 Satz 1 UStG (Umsatzsteuergesetz) gilt ein Online-Marktplatz als ""Dienstleistender"", wenn er technische und organisatorische Leistungen im Zusammenhang mit dem Verkauf bewirkt. Der Marktplatz wird nicht als ""Unternehmer"" im Sinne des Artikels 6 Absatz 1 Satz 1 UStG behandelt, wenn er keine Selbstverschaffungsstelle (SVStG) gemäß § 3 SVStG ist.

Da der Marktplatz weder den Verkauf des Warenartikels noch die Lieferung des Warenartikels selbst bewerkstelligt, bleibt der Marktplatz als Dritter von der Versteuerung ausgeschlossen. Der Lieferansatz für die ursprüngliche Lieferung wird sich auf den ursprünglichen Verkauf von der Firma an den Verkäufer beziehen.",Team6_Haertl,model_1_inference_groq.csv,"Ja. Unterstützt ein Unternehmer über eine elektronische Schnittstelle einen Einfuhr-Versandhandelsumsatz und übersteigt der Einzelwert der Waren je Sendung 150 Euro nicht, wird er so behandelt, als ob er die Gegenstände selbst erhalten und geliefert hätte.","§ 3 Abs. 3a Z 1 UStG 1994, § 3 Abs. 8a UStG 1994",2.0,2.0,borderline
